date,hour_et,open,high,low,close,volume,ret_63h,ret_126h,ret_252h,ema_50,ema_200,ema50_slope1h,rsi_21,rsi_50,atr_14,roll_std_20,momentum_score_total,ret_fwd_63d,y,y_syn
2023-01-24,9,398.76,400.15,397.98,398.376,8580137.0,0.0028344870988041837,0.014350460864694048,0.0,396.5811712817458,392.9309247377478,0.07325831503078462,55.54296823585968,54.78346954010398,1.4222016929782149,0.0024133909000999517,0.0,,FLAT,FLAT
2023-01-24,10,398.39,400.75,397.64,400.49,9218639.0,0.014250255341661466,0.018568678167496966,0.0,396.73445868246165,393.0061394169742,0.1532874007158398,62.25685624858921,57.68531361876424,1.5427587149083433,0.0026372245189197757,0.0,,FLAT,FLAT
2023-01-24,11,400.5,400.712,399.71,400.05,7912796.0,0.017007321537522824,0.01628391423635822,0.0,396.86447991060044,393.0762275819794,0.13002122813878714,60.267760557221415,56.9096307081726,1.504133092414891,0.002661577743897082,0.0,,FLAT,FLAT
2023-01-24,12,400.03,400.54,399.22,400.04,4431542.0,0.016390452068135053,0.014536344920039745,0.0,396.9890101101847,393.14551884982046,0.12453019958428513,60.22184507286582,56.891889198648336,1.4909807286709698,0.002646474371758388,0.0,,FLAT,FLAT
2023-01-24,13,400.04,401.15,399.4407,400.78,7299934.0,0.019484885153417508,0.01335018963337542,0.0,397.13767638037353,393.22148383638944,0.14866627018881218,62.44496700137516,57.883324833276475,1.5065749623373281,0.002588033370186844,0.0,,FLAT,FLAT
2023-01-24,14,400.77,401.005,399.95,400.87,5715729.0,0.023828982990243608,0.013116659927213892,0.0,397.2840420125158,393.29758847483333,0.14636563214224907,62.71109974514018,58.003193731319186,1.4743196078846623,0.0023375281252726973,0.0,,FLAT,FLAT
2023-01-24,15,400.87,401.06,399.29,400.17,8746623.0,0.022223925204996497,0.011168667087807949,0.0,397.3972168355544,393.3659706790639,0.11317482303860515,59.28037454862005,56.7219462849034,1.4954396358928994,0.0021715682802987664,0.0,,FLAT,FLAT
2023-01-24,16,400.17,401.81,399.98,400.95,5001822.0,0.024478115338426587,0.014164664221575807,0.0,397.5365416655327,393.44143365738165,0.13932482997830675,61.72992659887813,57.7822890438507,1.5193368047576912,0.002222668891869548,0.0,,FLAT,FLAT
2023-01-24,17,401.08,401.11,400.67,400.88,197877.0,0.0238545231649383,0.014038904206612246,0.0,397.6676576786491,393.5154492428803,0.13111601311641152,61.381976867805136,57.652935794620824,1.4422413187035703,0.0022007312530037217,0.0,,FLAT,FLAT
2023-01-24,18,400.88,401.04,398.59,398.89,431244.0,0.020544440464616454,0.007806973218797308,0.0,397.71559267164326,393.56892735986656,0.04793499299415771,52.5416419156386,54.13726750193603,1.5142240816533186,0.0020393057313168256,0.0,,FLAT,FLAT
2023-01-24,19,398.94,399.12,398.24,398.54,271101.0,0.022028465187844626,0.007380819978767494,0.0,397.7479223707945,393.61839076922115,0.03232969915126205,51.180398539293904,53.55120410559799,1.468922361535224,0.0019408648182281277,0.0,,FLAT,FLAT
2023-01-25,4,398.8,398.8,397.56,397.56,63376.0,0.020326455189405568,0.004573594440934858,0.0,397.7405528660575,393.65761076156724,-0.00736950473702791,47.55794712409046,51.94455781658694,1.4525707642827086,0.0019961550241734995,0.0,,FLAT,FLAT
2023-01-25,5,397.6,397.77,396.85,397.5,193858.0,0.021982259930582337,0.0020924193914335643,0.0,397.7311194203297,393.6958434903079,-0.009433445727779599,47.34253759443101,51.84737780856924,1.4145299954053694,0.001996147380502222,0.0,,FLAT,FLAT
2023-01-25,6,397.4,397.84,396.95,397.17,44848.0,0.022737807076273375,-0.002085427135678386,0.0,397.70911473717956,393.7304122117974,-0.02200468315015769,46.13574851246939,51.30865652492055,1.3770635671621276,0.001995296631905773,0.0,,FLAT,FLAT
2023-01-25,7,397.27,397.6,397.03,397.36,260032.0,0.021674851515697036,0.009270783063676458,0.0,397.6954239631725,393.76652751317255,-0.013690774007045547,46.95321112581117,51.60408991883509,1.3194161695076936,0.0019998068867384936,0.0,,FLAT,FLAT
2023-01-25,8,397.32,400.2,395.95,396.1,809459.0,0.01751952322235928,0.001542390452350384,0.0,397.6328583175579,393.7897461448823,-0.06256564561459754,42.46564147523514,49.56888634632786,1.5287435859714298,0.0020941258864626846,0.0,,FLAT,FLAT
2023-01-25,9,396.1,396.65,394.32,394.41,9744051.0,0.016688319722840905,-0.004919769906145954,0.0,397.50647171686944,393.79591782503275,-0.12638660068847685,37.42778809524293,47.03030207430629,1.5859761869734694,0.002254949042062051,0.0,,FLAT,FLAT
2023-01-25,10,394.41,395.86,393.56,394.92,15258440.0,0.018287244567626315,-0.007127503111211575,0.0,397.40504145346284,393.8071027222961,-0.10143026340659844,39.694707267392495,47.85268068647932,1.6369778879039367,0.0022987081587899933,0.0,,FLAT,FLAT
2023-01-25,11,394.9301,397.725,394.69,397.185,9991221.0,0.02209212557900142,-0.0026992417014010117,0.0,397.39641237685646,393.84071364048225,-0.008629076606382569,48.41043617285184,51.28050860123538,1.7368366101965145,0.00270198098157643,0.0,,FLAT,FLAT
2023-01-25,12,397.195,397.48,396.51,397.22,5481580.0,0.019009260921987625,-0.00042779133848347417,0.0,397.3894942444307,393.874338380378,-0.0069181324257669985,48.53112916689706,51.330953078628276,1.6820625666110511,0.0026696025992838748,0.0,,FLAT,FLAT
2023-01-25,13,397.23,399.36,397.1,398.99,7605610.0,0.021827708871684504,0.005164508489948094,0.0,397.45225917602164,393.9252404860459,0.06276493159094798,54.218420761552295,53.79947472998781,1.7233438118531184,0.0028532077230704633,0.0,,FLAT,FLAT
2023-01-25,14,399.0,400.21,398.69,399.77,8707159.0,0.028532468868992522,0.0071802882192884,0.0,397.54315097304044,393.98339729713,0.09089179701879857,56.4453480554451,54.829700316403226,1.7088192538636087,0.0026189379275593453,0.0,,FLAT,FLAT
2023-01-25,15,399.77,400.7,399.22,400.36,14638693.0,0.028832810813588905,0.0083872755207417,0.0,397.6536156407644,394.0468460802432,0.1104646677239316,58.065419902976274,55.59399087648603,1.6924750214447768,0.002629829249635014,0.0,,FLAT,FLAT
2023-01-25,16,400.4,401.02,399.73,400.08,10677161.0,0.02758514408999857,0.00747903603535538,0.03425277253573911,397.74876796857757,394.1068774625293,0.09515232781319583,57.00875662318722,55.142166876682865,1.6637268056272903,0.002635051773949595,0.0,,FLAT,FLAT
2023-01-25,17,400.12,400.2,399.89,400.1,109867.0,0.028666923769122166,0.007681652184863497,0.03636740403046157,397.8409731462804,394.1665105226037,0.09220517770285142,57.067352624118925,55.168723230150405,1.5670320337967696,0.002599342417641517,0.0,,FLAT,FLAT
2023-01-25,18,400.14,401.03,399.99,400.84,241223.0,0.02943140377009601,0.009545397305125158,0.04396291280341691,397.95858204250476,394.2329134029758,0.11760889622433979,59.226380550406006,56.148860009037,1.5293868885255693,0.002634576531810003,0.0,,FLAT,FLAT
2023-01-25,19,400.98,401.08,400.64,400.7,130849.0,0.03060699588477367,0.009141964892840138,0.04264786240274776,398.0660886290732,394.2972625233442,0.1075065865684337,58.64057374015622,55.91287325361706,1.4515735393451714,0.0026042002141828248,0.0,,FLAT,FLAT
2023-01-26,4,401.37,401.87,400.73,400.84,63276.0,0.029325663807713953,0.013476271143586738,0.04198185552002909,398.1748694671487,394.3623643887836,0.10878083807551775,59.065698022283634,56.101140101599775,1.4314611436776603,0.002567737140191171,0.0,,FLAT,FLAT
2023-01-26,5,400.96,401.52,400.93,401.34,30583.0,0.03158976995244811,0.01992376111817018,0.05142647559665714,398.2989922331429,394.43179359884545,0.12412276599417282,60.58496665735261,56.773844946714675,1.3777853477006852,0.002582600660604028,0.0,,FLAT,FLAT
2023-01-26,6,401.28,401.54,401.05,401.24,50671.0,0.02926916861195905,0.020084405349061862,0.05025651764213168,398.41432587105885,394.4995369461206,0.11533363791596685,60.11641278063857,56.59684730737066,1.3143721085792084,0.0022994802596941455,0.0,,FLAT,FLAT
2023-01-26,7,401.25,402.96,401.17,402.55,231844.0,0.03454036133741112,0.01981101005750774,0.061941066293824454,398.57650917023307,394.57964105610944,0.1621832991742167,63.95123829370327,58.333263675733484,1.3483455293949766,0.0023735584553036216,0.0,,FLAT,FLAT
2023-01-26,8,401.32,403.01,400.95,402.73,1220822.0,0.03341476182167158,0.016019980826479596,0.06370671667415029,398.7393911635573,394.66073915505365,0.16288199332421982,64.444467842587,58.565680700095164,1.3991779915810498,0.0022693286729413105,0.0,,FLAT,FLAT
2023-01-26,9,402.74,404.07,400.8,401.4943,8283647.0,0.0277596313835915,0.01438681152097021,0.057036832267066906,398.84742680420214,394.72873478535166,0.10803564064485727,58.65918494386676,56.363314943250096,1.532808135039545,0.002412666937405803,0.0,,FLAT,FLAT
2023-01-26,10,401.55,403.25,400.03,400.35,11077583.0,0.02192668981008783,0.00920090748676583,0.05344202016682997,398.906351243253,394.7846677725621,0.05892443905088385,53.94999190802213,54.42921420584714,1.6533218396795797,0.002511650767440311,0.0,,FLAT,FLAT
2023-01-26,11,400.345,401.7794,400.06,401.68,8491062.0,0.025060231985972514,0.010464882270074582,0.05472114273710749,399.01512178273333,394.8532780434819,0.1087705394803038,58.05911457061131,56.21130660017146,1.658041708273896,0.0025953120032931394,0.0,,FLAT,FLAT
2023-01-26,12,401.71,402.82,401.641,402.18,6301708.0,0.02226628031111777,0.011417362438386425,0.05645013002705612,399.1392346539987,394.9261807495169,0.12411287126536763,59.48613672456547,56.85849581353641,1.6238244433971873,0.0024461864097418498,0.0,,FLAT,FLAT
2023-01-26,13,402.17,403.5197,401.598,402.905,5053557.0,0.021797570439501923,0.011130072527417267,0.05857702109771146,399.28691172639094,395.0055719858401,0.14767707239224137,61.48149044894984,57.781729512583304,1.6451012688688158,0.002147377084154823,0.0,,FLAT,FLAT
2023-01-26,14,402.9,403.7,402.505,403.45,6930832.0,0.01925068842684996,0.01216758655293515,0.059507865227553136,399.4501700900619,395.089596145185,0.16325836367093416,62.92284375865031,58.4635625331554,1.6129511782353285,0.002147746862995456,0.0,,FLAT,FLAT
2023-01-26,15,403.47,404.92,403.1299,404.71,14627363.0,0.02238221548566366,0.015838353413654582,0.06287260025737318,399.65643792966733,395.1853215566757,0.20626783960545936,66.01037063328333,59.988020981383,1.6256046655042333,0.001916114635667952,0.0,,FLAT,FLAT
2023-01-26,16,404.7,404.9,403.95,404.07,7432950.0,0.020713870715133753,0.014486567913632786,0.056723678016632695,399.8295187951706,395.27372631730583,0.17308086550326607,63.20336515923264,58.868195303450264,1.5773471893967872,0.0019901434887278054,0.0,,FLAT,FLAT
2023-01-26,17,404.1,404.75,403.5,403.76,602649.0,0.01972471271625209,0.013453815261044166,0.056742043551088805,399.98365531300703,395.358166851462,0.15413651783643445,61.865384536013956,58.33000785356234,1.5539652472970167,0.001829229806004282,0.0,,FLAT,FLAT
2023-01-26,18,403.76,403.909,403.46,403.52,195662.0,0.018244215095006178,0.015630112506606952,0.05528531826978389,400.1223354968107,395.43937912159674,0.13868018380367175,60.81877156539247,57.91175105111063,1.4750391582043736,0.0018183402813532717,0.0,,FLAT,FLAT
2023-01-26,19,403.52,403.99,403.45,403.7,71933.0,0.020062664240954042,0.015112273378762309,0.05724910957469098,400.26263606556324,395.5215743542177,0.1403005687525365,61.33390445387397,58.14145596403998,1.4082506469040628,0.0018028285135495096,0.0,,FLAT,FLAT
2023-01-27,4,403.42,404.0,403.2,403.64,96643.0,0.02006570634318927,0.014808296668761711,0.05411051916849474,400.39508171005093,395.6023547089021,0.1324456444876887,61.05296287468773,58.033724505486674,1.364804172125202,0.001789032059729403,0.0,,FLAT,FLAT
2023-01-27,5,403.5,403.86,403.5,403.8,25371.0,0.021295968435429247,0.01613024988047007,0.05367533856952744,400.5286079174999,395.6839233187638,0.13352620744899468,61.54615172153728,58.24425525049678,1.2930324455448314,0.0017866863251046526,0.0,,FLAT,FLAT
2023-01-27,6,403.81,404.14,403.74,403.85,89024.0,0.02018390340019205,0.016102654421940032,0.05450747437822301,400.6588585874019,395.76517781310446,0.13025066990195455,61.705268935819895,58.31094530824886,1.229244413720199,0.0017575775998702964,0.0,,FLAT,FLAT
2023-01-27,7,403.9,404.29,403.26,403.33,337569.0,0.017020525492964955,0.011993476351775056,0.0463059043270726,400.7636092310332,395.84044967566064,0.1047506436312915,59.037619044828446,57.339087121532955,1.215012669883044,0.0017901675096836966,0.0,,FLAT,FLAT
2023-01-27,8,404.06,404.25,403.11,403.32,875374.0,0.013736160158851707,0.012781558395901893,0.04938335848467501,400.86385984942405,395.91487306197246,0.10025061839087357,58.986126729911476,57.3203401053334,1.2096546220342541,0.0017918941419434262,0.0,,FLAT,FLAT
2023-01-27,9,403.31,405.52,403.14,404.99,5627807.0,0.012778833650095134,0.017004228330871562,0.05427708647888796,401.0256692670937,396.00517283250014,0.16180941766964452,64.42668743884391,59.572742873369265,1.2932507204603785,0.001978615986072697,0.0,,FLAT,FLAT
2023-01-27,10,405.05,406.63,403.57,404.1455,10606253.0,0.006513834582721145,0.015160382808771411,0.05457661076204623,401.1480155703449,396.08617111277374,0.12234630325121998,60.187417544329136,57.99345538315634,1.4194470975703515,0.0020541427758721887,0.0,,FLAT,FLAT
2023-01-27,11,404.1515,406.15,403.75,405.8606,7628537.0,0.010860772104607674,0.018074776435765383,0.05764475947255954,401.3328228028804,396.18342911165166,0.18480723253549058,65.08633178929256,60.181051307553865,1.489486590601039,0.002136923967122646,0.0,,FLAT,FLAT
2023-01-27,12,405.865,406.76,405.06,406.43,7693588.0,0.01100732577953023,0.02092439085656861,0.06001251890876835,401.53271210472826,396.28538504088897,0.19988930184786113,66.52232406591187,60.871365464104265,1.504523262700964,0.002148413481194668,0.0,,FLAT,FLAT
2023-01-27,13,406.44,406.61,405.6499,406.42,4049293.0,0.017245263184241688,0.021771922767497953,0.05946143218372835,401.72437045356247,396.38622698078063,0.19165834883420985,66.47190827245532,60.852459815129556,1.4656358867937531,0.001987106621489726,0.0,,FLAT,FLAT
2023-01-27,14,406.415,407.58,406.26,407.455,6090035.0,0.017137222596669943,0.024631594829753967,0.06210411073169464,401.94910102401104,396.496364025748,0.22473057044857114,69.0232286181604,62.09577279262167,1.4552333234513417,0.0018542464913090916,0.0,,FLAT,FLAT
2023-01-27,15,407.46,408.16,405.55,405.68,17017121.0,0.012377720103813106,0.02047592695074707,0.0581944335759188,402.09541078777534,396.5877434881784,0.14630976376429317,60.705049286126815,58.82628769162702,1.5377166574905328,0.0021008510541891553,0.0,,FLAT,FLAT
2023-01-27,16,405.68,405.86,405.38,405.65,6108041.0,0.012454450157240338,0.022277664373377526,0.057481751824817406,402.2348064431567,396.67791519476367,0.13939565538134957,60.57549786009478,58.77291840418739,1.4621654676697817,0.0020968591789936744,0.0,,FLAT,FLAT
2023-01-27,17,405.54,405.7,405.54,405.6,78860.0,0.013240069947539457,0.02238354506957041,0.05602999375130202,402.3667748179348,396.76669215799984,0.1319683747781255,60.35010846115237,58.68237635319085,1.3691536485505094,0.0020746921636063315,0.0,,FLAT,FLAT
2023-01-27,18,405.61,405.69,405.56,405.63,22837.0,0.013061938061938116,0.018966036977491996,0.055530979208410214,402.49474443291774,396.8548842758307,0.12796961498293058,60.44283460636203,58.72130991651133,1.2806426736540442,0.0020613540178805257,0.0,,FLAT,FLAT
2023-01-27,19,405.63,405.67,405.0,405.35,42483.0,0.013172365526894714,0.017981365679700767,0.0559289361258728,402.60671523946996,396.93941279049915,0.1119708065522218,59.08861197871155,58.19901576930386,1.2370253398216136,0.0019574544481063953,0.0,,FLAT,FLAT
2023-01-30,4,402.68,404.44,401.85,402.36,398202.0,0.005900000000000016,0.009889061794086551,0.054098661287364846,402.59704013203975,396.9933489816385,-0.009675107430211938,47.224940363985375,53.056829547912834,1.3986663869772127,0.0025543389497823454,0.0,,FLAT,FLAT
2023-01-30,5,402.31,402.6,402.05,402.3,34707.0,0.00632863896740643,0.007992783944275939,0.05834999473850355,402.5853914994107,397.0461514793337,-0.011648632629032818,47.026000081600074,52.96101257938255,1.338047359335984,0.0025509658321645695,0.0,,FLAT,FLAT
2023-01-30,6,402.5,402.54,401.42,401.77,97714.0,0.005279487564429752,0.006387455538299669,0.058989430401433784,402.55341536217895,397.093154947201,-0.03197613723176573,45.257693171861106,52.11272432674499,1.3224725479548427,0.002562275266158377,0.0,,FLAT,FLAT
2023-01-30,7,401.86,402.51,401.86,402.32,530066.0,0.008775888872172954,0.0069580017019572615,0.060690746111257576,402.54426181856405,397.1451633556866,-0.009153543614900173,47.41235656020461,52.91138777401062,1.280867365958069,0.0025830170791244686,0.0,,FLAT,FLAT
2023-01-30,8,401.96,404.56,401.525,402.6,598896.0,0.010603048376408353,0.01346758967904349,0.06109324758842449,402.5464476296008,397.1994403372221,0.002185811036724772,48.495989080856354,53.31585409219908,1.406162554103923,0.0025902448277538683,0.0,,FLAT,FLAT
2023-01-30,9,402.63,404.6,402.42,404.34,6133747.0,0.00961322380084395,0.024000470036323884,0.062458943164201086,402.6167830166753,397.2704906821254,0.0703353870745218,54.60024020088627,55.727247846824746,1.4614366573822148,0.0027740990058457,0.0,,FLAT,FLAT
2023-01-30,10,404.325,405.13,401.93,403.01,11628583.0,0.007399075115610554,0.024532235102704858,0.05832207854550764,402.6322032905312,397.3276002275769,0.015420273855909272,49.857657610370836,53.56906088805151,1.5856197532834844,0.0028738363417445518,0.0,,FLAT,FLAT
2023-01-30,11,403.01,403.88,402.005,403.1981,7298818.0,0.007894460553944604,0.024414306399392904,0.0627256193990513,402.6543953183535,397.38601316063586,0.022192027822313776,50.49619362374243,53.82712018502303,1.6062897709060926,0.002862436200627503,0.0,,FLAT,FLAT
2023-01-30,12,403.192,403.41,401.925,402.09,4525149.0,0.003268626178950962,0.022817200138074867,0.05880029492310923,402.63226216861415,397.43281899983356,-0.022133149739374858,46.809049928616545,52.08689831477762,1.5976262158413728,0.0029271053364086073,0.0,,FLAT,FLAT
2023-01-30,13,402.09,403.065,401.7,402.25,4967034.0,0.0034425125352357533,0.02735352709812533,0.05919372251625998,402.61727149533516,397.480751149089,-0.014990673278987288,47.3914455700194,52.31404630677723,1.5810100575669896,0.0027529075988338863,0.0,,FLAT,FLAT
2023-01-30,14,402.25,402.43,400.92,401.3201,7007478.0,0.0028740285378714425,0.025161825938130544,0.05610552631578947,402.5664020249299,397.5189536252175,-0.05086947040524592,44.42322598582766,50.88343636571919,1.5759379105979183,0.002760937959471165,0.0,,FLAT,FLAT
2023-01-30,15,401.32,401.79,400.28,400.63,18886484.0,-0.0007981045018081723,0.023660474742571047,0.05334700531103764,402.4904646906189,397.54990931053874,-0.07593733431099281,42.356053857549746,49.85108567880043,1.5712280598409276,0.0025532478604767582,0.0,,FLAT,FLAT
2023-01-30,16,400.65,401.49,400.551,401.33,8218319.0,0.0011225304330473307,0.025003831026204182,0.05757879203120053,402.444956271379,397.58752215322,-0.04550841923992266,45.07805180301113,50.88253221946881,1.5260689127094342,0.0025688973970184963,0.0,,FLAT,FLAT
2023-01-30,17,401.32,401.38,401.07,401.19,102102.0,0.005766000651808767,0.02642890037353518,0.05748853392377029,402.3957422999524,397.62336770393426,-0.04921397142658179,44.635429693132515,50.66984632142063,1.4392068475159034,0.0025659101355892493,0.0,,FLAT,FLAT
2023-01-30,18,401.22,401.7,401.08,401.7,167495.0,0.007928940633311399,0.030132068213873486,0.05805194121055668,402.3684582881896,397.6639312093678,-0.027284011762844784,46.63952820705764,51.4245951928701,1.3806920726933394,0.002497366787220315,0.0,,FLAT,FLAT
2023-01-30,19,401.69,401.69,401.18,401.44,80050.0,0.009759533152228661,0.03028436505492249,0.05798018131983973,402.33204815924097,397.7015040331552,-0.03641012894860296,45.752986741700425,51.01853067069086,1.3192140675009567,0.00234527350859187,0.0,,FLAT,FLAT
2023-01-31,4,399.95,400.0,399.21,399.5,45024.0,0.005031446540880502,0.02712430903715135,0.041096604383290325,402.2209874471139,397.71939951541236,-0.11106071212708457,39.82249088000133,48.12519404213506,1.384270205536604,0.0025313684198736085,0.0,,FLAT,FLAT
2023-01-31,5,399.31,399.47,398.7,398.75,31802.0,0.003978145378553233,0.02680640675696555,0.04731087338504003,402.0848702923251,397.7296542466023,-0.13611715478879205,37.8319150973436,47.0720978797741,1.3425366194268475,0.0025385045557444305,0.0,,FLAT,FLAT
2023-01-31,6,398.7,399.32,398.25,399.22,121962.0,0.004680893899738248,0.0264572030956729,0.036208373348560974,401.97252243772414,397.7444835575814,-0.11234785460095509,39.81156873560798,47.80248960582104,1.323069718039215,0.0025714318635368253,0.0,,FLAT,FLAT
2023-01-31,7,399.3,400.15,399.25,399.95,233008.0,0.00971976773542016,0.0274095766543363,0.035442448091958845,401.8932078323232,397.7664289948194,-0.07931460540095259,42.782970205764606,48.91967120768001,1.294993309607839,0.0026375594177074605,0.0,,FLAT,FLAT
2023-01-31,8,399.5,402.23,398.69,401.8,1196623.0,0.01873684744301607,0.03573785366658422,0.04239090956260072,401.88955262321247,397.80656402969686,-0.0036552091107182605,49.42664333366513,51.598562194453656,1.4553509303501375,0.0023838521244163896,0.0,,FLAT,FLAT
2023-01-31,9,401.84,402.3401,400.88,401.2399,6857633.0,0.016002987946925895,0.03458288306895052,0.03754628671907301,401.8640760497532,397.840726576665,-0.025476573459286556,47.66715917589006,50.77589027735223,1.4556901496108428,0.0024022913139298534,0.0,,FLAT,FLAT
2023-01-31,10,401.23,403.34,400.77,402.92,8974864.0,0.014439115273738867,0.03685023160061762,0.03706372902295896,401.9054848321158,397.89126661072805,0.04140878236262324,52.94317099412015,53.066320969788364,1.5352837103529249,0.002568573171319581,0.0,,FLAT,FLAT
2023-01-31,11,402.932,403.53,402.726,403.05,5508305.0,0.01467700518604298,0.033965265129165534,0.0387083472927352,401.950367779876,397.94259729121836,0.0448829477601862,53.32547502350631,53.23811711673855,1.4830491596134285,0.0025529630779302765,0.0,,FLAT,FLAT
2023-01-31,12,403.05,403.88,402.5,403.66,4580584.0,0.011704553998847178,0.03378774646769145,0.040951054721749536,402.0174121806652,397.99948687041024,0.06704440078920015,55.121849793288,54.043561563130105,1.4756885053553264,0.0025696027177390455,0.0,,FLAT,FLAT
2023-01-31,13,403.68,404.3,403.18,404.22,4592946.0,0.01113140055531936,0.03998147576412481,0.04226078436428349,402.1037881735803,398.061382523441,0.08637599291512288,56.727234717004904,54.77330561569549,1.4502821835442319,0.0023958245347567987,0.0,,FLAT,FLAT
2023-01-31,14,404.24,404.74,404.09,404.49,5977195.0,0.010315715855729879,0.039445957752993754,0.04309144360204242,402.19736510794974,398.1253488664914,0.09357693436942327,57.496948702744284,55.12388719457638,1.393119170433932,0.0022710883976076765,0.0,,FLAT,FLAT
2023-01-31,15,404.5,406.53,403.645,406.45,28374661.0,0.01592181563687256,0.04394616530538875,0.04868672274111163,402.3641351037164,398.2081812160786,0.1667699957666855,62.57151142631297,57.56073460520225,1.4996820868315077,0.002499216902457217,0.0,,FLAT,FLAT
2023-01-31,16,406.44,406.48,405.69,405.95,17373938.0,0.014621344663833913,0.04370741740583628,0.04250128402670783,402.5047572565119,398.28521423880414,0.14062215279545853,60.63247034289682,56.75844448054948,1.4489905092006872,0.0024202209984307255,0.0,,FLAT,FLAT
2023-01-31,17,405.92,406.08,405.79,406.02,128748.0,0.0129228619898214,0.04273460372900506,0.04193184151098328,402.64260991311926,398.36217728120414,0.13785265660737878,60.81099243404245,56.84437441789426,1.3662054728292068,0.002421151428645052,0.0,,FLAT,FLAT
2023-01-31,18,406.02,406.02,405.33,405.55,123960.0,0.012103818317943604,0.043081275720164625,0.041714828799671144,402.75662521064396,398.4336979052718,0.11401529752470196,58.927092073823495,56.08083510786341,1.3179050819128348,0.0023644668405842393,0.0,,FLAT,FLAT
2023-01-31,19,405.51,405.95,405.01,405.09,99592.0,0.010602734258058133,0.04023933028606641,0.03962530476068271,402.8481301043442,398.49992976691095,0.09150489370023251,57.10894403913258,55.338491245488626,1.2909118617762037,0.002338678114665672,0.0,,FLAT,FLAT
2023-02-01,4,405.23,405.32,404.85,404.87,39359.0,0.008795534957891205,0.04066315383626784,0.03903402966688896,402.92741911986013,398.5633135503248,0.07928901551593981,56.237589147585595,54.98330164771725,1.2322753002207583,0.0023333609929513596,0.0,,FLAT,FLAT
2023-02-01,5,404.96,405.15,404.61,404.8,24960.0,0.00887249526467948,0.03840135443654935,0.033707865168539186,403.0008536641794,398.6253701319136,0.07343454431924101,55.95237299844155,54.86895882037409,1.1828270644907015,0.0023305532895842654,0.0,,FLAT,FLAT
2023-02-01,6,404.8,405.32,404.69,405.25,63099.0,0.00670724133647993,0.04147927321323008,0.03222109016810992,403.08905548127035,398.69128684701894,0.08820181709097596,57.41036489219043,55.476334532022726,1.1433394170270796,0.0023278677889958695,0.0,,FLAT,FLAT
2023-02-01,7,405.22,405.9,405.11,405.76,228439.0,0.007523651081369653,0.04118981391195442,0.03147084244242215,403.1937984035735,398.7616223012775,0.10474292230315996,59.024371033716896,56.15866911632055,1.1181008872394285,0.002319899073133311,0.0,,FLAT,FLAT
2023-02-01,8,405.3799,405.93,404.83,405.07,451476.0,0.0089059794871309,0.03691283757839492,0.032498980424143564,403.2673749367667,398.82439222862797,0.07357653319320434,56.009088695236734,54.99512329143876,1.1168079667223283,0.0020252937337301635,0.0,,FLAT,FLAT
2023-02-01,9,405.06,406.43,404.81,406.2,6433277.0,0.014612214312476501,0.03685930161323259,0.04024482374483007,403.38237984120724,398.89778136068145,0.11500490444052502,59.56140271902878,56.50120048990707,1.152750254813591,0.0019817688162643778,0.0,,FLAT,FLAT
2023-02-01,10,406.21,406.3575,403.9605,404.13,8995691.0,0.006099382593108826,0.03131246652183606,0.03902815271885851,403.41169827880697,398.9498432376896,0.029318437599727076,51.55399539411037,53.17490947463126,1.2416252366126197,0.0023938081312182722,0.0,,FLAT,FLAT
2023-02-01,11,404.1491,405.54,403.93,404.575,6800984.0,0.005955045004724102,0.028353922017182676,0.04308011767990827,403.45731795414787,399.0058149467673,0.04561967534090172,52.98085325471242,53.77190646324222,1.2679377197117192,0.0023798701025612382,0.0,,FLAT,FLAT
2023-02-01,12,404.565,404.66,403.76,404.13,4457429.0,0.0030404189573225437,0.024904263143212146,0.04213620774130322,403.48369764222053,399.0568018627199,0.026379688072665886,51.3915606890733,53.0813339826597,1.2416564540180275,0.0022052839114076335,0.0,,FLAT,FLAT
2023-02-01,13,404.13,405.41,403.96,404.73,4990365.0,0.003172636014376007,0.0224843998686306,0.043629612439081145,403.5325722444864,399.1132515954292,0.048874602265868816,53.371784319206604,53.89595945416717,1.2565381358738859,0.0021833218723383255,0.0,,FLAT,FLAT
2023-02-01,14,404.72,410.28,402.35,409.12,27248429.0,0.010896691458081254,0.03352279904004041,0.05568457449553588,403.75168705842816,399.21282123129555,0.2191148139417578,64.48650484410203,59.186535763193795,1.7332139833114617,0.0031007053048044673,0.0,,FLAT,FLAT
2023-02-01,15,409.18,413.67,409.13,410.79,32853797.0,0.016630781795233585,0.037689140374365326,0.06106160402944605,404.02769933064667,399.32801703993937,0.27601227221850877,67.57385780656375,60.927005843685166,1.934412984503501,0.0031850600485845097,0.0,,FLAT,FLAT
2023-02-01,16,410.7901,412.02,410.15,411.63,5971262.0,0.01949177729344176,0.039600959717136064,0.0618051435499265,404.32582876866053,399.4504248305867,0.29812943801385927,68.99731461367662,61.76390546004175,1.9298120570389656,0.00319216051714565,0.0,,FLAT,FLAT
2023-02-01,17,411.63,412.1494,411.55,412.05,219066.0,0.0211389770023791,0.03976885614070502,0.06299821995201604,404.62873744439935,399.5757937377451,0.30290867573881997,69.69572739449444,62.177232584952726,1.8347826243933254,0.00319076800532091,0.0,,FLAT,FLAT
