date,hour_et,open,high,low,close,volume,rsi_14,ema_20,ema_50,macd_line,macd_signal,macd_hist,plus_di_14,minus_di_14,adx_14,atr_14,keltner_mid_20,keltner_upper_20,keltner_lower_20,obv,cmf_20,sma_200,sma_50,momentum_score_total,ret_fwd_20d,y,y_syn
2023-02-13,16,412.83,413.09,412.7527,412.91,4150713.0,68.1334579906334,410.29317591371114,409.80758925453847,1.1628867088323886,0.6573460748749133,0.5055406339574754,25.247692779001003,17.703878523327212,17.365821104048585,1.3027966388537733,410.29317591371114,412.60089591371116,407.9854559137111,228657598.0,0.4551189211545283,408.60229849999996,409.470194,0.0,-0.047272992416877165,DOWN,DOWN
2023-02-13,17,412.92,412.99,412.83,412.86,88279.0,67.7186089672565,410.5376353505005,409.92729163671345,1.213482694559616,0.7685733988118538,0.44490929574776217,25.011406708883367,17.53819289340715,17.379943524678968,1.221168307507077,410.5376353505005,412.7163553505005,408.3589153505005,228569319.0,0.5510155791844208,408.659127,409.514194,0.0,-0.047272992416877165,DOWN,DOWN
2023-02-13,18,412.9,412.93,412.76,412.86,70989.0,67.7186089672476,410.75881293616715,410.04229980782276,1.2392945615019357,0.8627176313498702,0.3765769301520655,24.746408932530105,17.78864226232086,17.30692791025622,1.1460848569708584,410.75881293616715,412.82753293616713,408.69009293616716,228569319.0,0.5197451999112319,408.721677,409.551394,0.0,-0.047272992416877165,DOWN,DOWN
2023-02-13,19,412.81,412.81,412.37,412.64,113567.0,65.67794616877183,410.9379736089131,410.14417040359444,1.227844661681786,0.9357430374162534,0.29210162426553254,23.95846565434475,19.756499974020723,16.75730379434673,1.099221652901512,410.9379736089131,412.88469360891315,408.9912536089131,228455752.0,0.5191406816619705,408.776477,409.586194,0.0,-0.047272992416877165,DOWN,DOWN
2023-02-14,4,412.66,413.65,412.61,413.3,27633.0,68.72299535089839,411.1629285033024,410.2679284269829,1.2575309833420079,1.0001006266014043,0.25743035674060355,27.812585189889237,18.416192158240065,17.01220012047024,1.0949915348371155,411.1629285033024,413.1616485033024,409.1642085033024,228483385.0,0.51232189801416,408.83207699999997,409.6289939999999,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,5,413.25,413.79,413.2,413.59,31351.0,69.98315294648111,411.39407816965456,410.3982057435718,1.2895925631801788,1.0579990139171593,0.23159354926301945,27.65005951383264,17.683265748134897,17.36744142597772,1.058920710920181,411.39407816965456,413.4027981696546,409.3853581696545,228514736.0,0.5167946230852806,408.885502,409.67261999999994,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,6,413.63,413.94,413.58,413.6,45630.0,70.02799672135308,411.6041659630208,410.52376630264746,1.3008135438148543,1.1065619198966985,0.19425162391815576,28.007272423513584,17.232608128802866,17.82810554151095,1.0089978029973121,411.6041659630208,413.6198859630208,409.58844596302083,228560366.0,0.515718387146063,408.936252,409.65162000000004,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,7,413.6,414.3,413.5,414.12,192318.0,72.34191110891112,411.8437692046379,410.6647950750927,1.336262305921025,1.152501997101564,0.18376030881946104,28.984078485146163,16.24201282841681,18.567108535633714,0.9940693884975049,411.8437692046379,413.90848920463793,409.7790492046379,228752684.0,0.5157879281877628,408.983302,409.63582,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,8,413.6,416.67,411.3,412.6,3535331.0,58.19813140206955,411.91579118514863,410.74068546430476,1.227553930865497,1.1675123838543506,0.06004154701114639,33.43145913094122,11.474064656611096,20.733519891463924,1.3066358607476833,411.91579118514863,414.45451118514865,409.3770711851486,225217353.0,0.46142273740928313,409.025952,409.60621999999995,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,9,412.62,413.72,409.49,413.2803,10284190.0,61.798125173970355,412.04574440561066,410.8402781911948,1.1826632788320808,1.1705425628498967,0.012120715982184116,26.766051049271173,17.71760936508673,20.7054860190822,1.5154475849799929,412.04574440561066,414.95246440561067,409.13902440561066,235501543.0,0.5055210772292177,409.0735535,409.601226,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,10,413.29,415.05,409.33,410.53,15820249.0,44.94581074143478,411.9013877955525,410.8281104189911,0.9146177448591288,1.119357599251743,-0.20473985439261422,25.975289260109086,13.730927144343383,21.429193681748604,1.8157727574814237,411.9013877955525,415.33610779555255,408.4666677955525,219681294.0,0.32051030422320215,409.1086035,409.523626,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,11,410.52,411.92,408.511,409.555,10363246.0,40.70771989641832,411.6779222912142,410.77818452020716,0.6164097881013504,1.0187680370216645,-0.40235824892031413,22.697373705054304,15.029928025711135,21.350203730875474,1.9295747033756072,411.6779222912142,415.3455422912142,408.0103022912142,209318048.0,0.24909552540190857,409.1378785,409.447726,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,12,409.56,411.25,409.38,411.03,6976281.0,48.60336811827591,411.61621540633666,410.7880596370618,0.49341028023570743,0.9136964856644731,-0.4202862054287657,21.12271514091903,13.987208053278701,21.27685591935042,1.9253193674202072,411.61621540633666,415.15183540633666,408.08059540633667,216294329.0,0.2820522488344639,409.1748285,409.408126,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,13,411.05,413.55,410.95,412.45,8812306.0,54.83841624787496,411.69562346287603,410.8532337689417,0.5046965885434815,0.8318965062402749,-0.32719991769679335,27.45953438350804,12.670962761611756,22.389309398666786,1.9735108411759084,411.69562346287603,415.28024346287606,408.111003462876,225106635.0,0.23469892449056504,409.21807850000005,409.42892800000004,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,14,412.45,413.65,411.23,413.16,6958992.0,57.60757646441148,411.8350878949831,410.94369518976754,0.5644257863510802,0.7784023622624361,-0.21397657591135588,25.448820778137073,11.578780041588514,23.4656911290882,2.005402923949055,411.8350878949831,415.46970789498306,408.2004678949831,232065627.0,0.2302905475841943,409.2646285,409.489508,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,15,413.18,413.7,412.4,412.67,15398096.0,55.09669128246003,411.91460333355616,411.0113934176198,0.5657016446180023,0.7358622187335494,-0.17016057411554708,24.422762217741823,11.028824500543024,24.488207900209865,1.9550170008098378,411.91460333355616,415.5512333335562,408.27797333355613,216667531.0,0.12270901249193912,409.3113285,409.55611000000005,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,16,412.68,412.76,412.02,412.2,7092646.0,52.72294984570514,411.9417839684556,411.05800544045826,0.5227616287914998,0.6932421007451395,-0.1704804719536397,23.73177803397716,12.16965484785915,25.039420611647152,1.8682300721805645,411.9417839684556,415.5764139684556,408.30715396845557,209574885.0,0.08927182269052676,409.35572850000005,409.6313099999999,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,17,412.33,412.64,412.2,412.22,944861.0,52.81610748595433,411.96828073336457,411.10357385455796,0.48475721036578534,0.6515451226692687,-0.16678791230348333,23.309487171291803,11.953104109986592,25.551260986553203,1.7662136384533813,411.96828073336457,415.53191073336455,408.4046507333646,210519746.0,0.036860145953754794,409.3918785,409.73311,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,18,412.28,412.29,411.75,411.96,71501.0,51.39821220579666,411.96749209209173,411.13715919359487,0.4287166294298004,0.6069794240213751,-0.17826279459157468,22.773882628859468,13.5932764025322,25.52932960392418,1.6786269499924271,411.96749209209173,415.40212209209176,408.5328620920917,210448245.0,0.06263645636559653,409.430951,409.81871,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-14,19,411.94,411.97,411.49,411.57,102505.0,49.26189931680954,411.9296357023687,411.15413334286563,0.348813420668705,0.555346223350841,-0.20653280268213603,22.28372972923483,14.466520776783472,25.225175480978265,1.5930107392786836,411.9296357023687,415.23626570236877,408.6230057023687,210345740.0,-0.10807318034050807,409.459498,409.89591,0.0,-0.05711076656370921,DOWN,DOWN
2023-02-15,4,410.64,411.58,410.0,411.35,19656.0,48.04867523320387,411.87443230214313,411.16181438824344,0.2646862523155846,0.49721422914378977,-0.23252797682820514,20.70411321701151,20.125909132557894,23.524529005885086,1.5920814007587765,411.87443230214313,415.30533230214314,408.4435323021431,210326084.0,-0.10983493240441848,409.48409799999996,409.97491,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,5,411.3,411.47,410.97,411.41,10971.0,48.42176181257128,411.83020065432,411.17154715733193,0.20054461041712557,0.4378803053984569,-0.23733569498133134,20.21574089166203,19.65117558856028,21.94535727901285,1.514075586418864,411.83020065432,415.29510065432,408.36530065432,210337055.0,-0.10920157512008431,409.50904799999995,410.06231,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,6,411.44,411.5,410.99,411.22,115857.0,47.26423081774985,411.7720863062895,411.1734472688091,0.13284908345485746,0.376874061009737,-0.24402497755487956,19.85373256475553,19.154859628849504,20.505802271769642,1.4423559016746588,411.7720863062895,415.2709863062895,408.2731863062895,210221198.0,-0.10942001688497384,409.52787299999994,410.16851,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,7,411.28,412.25,411.26,411.5,224647.0,49.1918213404118,411.74617332473815,411.1862532582676,0.10063351009750932,0.3216259508272915,-0.2209924407297822,22.611514521087855,18.157444041606993,19.821470072302844,1.4129019086978956,411.74617332473815,415.2990733247382,408.19327332473813,210445845.0,-0.11090670107652312,409.55697299999997,410.28671,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,8,411.31,412.26,409.8,411.04,762803.0,46.203877664863484,411.6789187223821,411.18051783637475,0.037551411198080586,0.26481104290144936,-0.22725963170336877,19.940827913641037,23.022722825872325,18.91802777793521,1.4876946295051872,411.6789187223821,415.3738187223821,407.9840187223821,209683042.0,-0.11000993737693913,409.58392299999997,410.41771,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,9,411.01,411.63,409.74,410.3,7357100.0,41.804776209539305,411.5475931297743,411.1459877251443,-0.07133116100163761,0.19758260212083198,-0.2689137631224696,18.165598937002656,21.255747187282207,18.126652149292134,1.516430727397673,411.5475931297743,415.37249312977434,407.7226931297743,202325942.0,-0.13316218029395782,409.607423,410.53771,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,10,410.32,411.67,409.47,410.67,8748016.0,44.64278958143002,411.4640128317006,411.12732153984456,-0.1263094593233518,0.1328041898319952,-0.259113649155347,16.341876743789598,20.35390338697185,17.61283484130277,1.5652571040121241,411.4640128317006,415.47291283170057,407.4551128317006,211073958.0,-0.11394421454874541,409.632623,410.64571,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,11,410.66,412.76,410.58,412.17,6793877.0,54.360098540354755,411.5312497048719,411.1682108912232,-0.04828608097915321,0.09658613566976554,-0.14487221664891875,19.598872200956325,18.38431731224044,16.583176041134234,1.6091673108684015,411.5312497048719,415.67814970487194,407.3843497048719,217867835.0,-0.07985792801609956,409.66672300000005,410.76071,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,12,412.16,412.3099,410.8136,411.52,5478906.0,50.24420113519224,411.53017830440797,411.1820065425478,-0.03845823662430803,0.06957726121095083,-0.10803549783525886,18.290588864543665,17.1571091471832,15.627064298120594,1.6011053600920884,411.53017830440797,415.28970830440795,407.770648304408,212388929.0,-0.06496441334484805,409.712523,410.85871,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,13,411.52,412.99,411.18,412.98,5963029.0,57.94635413082893,411.668256561131,411.2525160898989,0.08614714840160786,0.07289123864908223,0.013255909752525635,19.833351586642507,15.784502175409374,15.322807676886878,1.6160264057997966,411.668256561131,415.185786561131,408.15072656113097,218351958.0,-0.08838447517759607,409.76592300000004,410.993508,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,14,412.98,413.53,412.3,412.43,6877371.0,54.52232595648552,411.740803555309,411.2986919295107,0.13891607230056024,0.08609620537937783,0.052819866921182415,21.164609818506428,14.911463323759143,15.466408828289635,1.5884530910998085,411.740803555309,414.809333555309,408.672273555309,211474587.0,-0.058423104221282725,409.81922299999997,411.104108,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,15,412.43,414.0,412.43,413.99,11699200.0,61.47565890107482,411.95501274051765,411.4042334224711,0.30312060159684506,0.12950108462287127,0.1736195169739738,21.7843951761609,13.857857872781434,15.9501766930166,1.5871350131641075,411.95501274051765,414.83964274051766,409.07038274051763,223173787.0,0.09738037015821897,409.87757300000004,411.24930800000004,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,16,413.99,414.27,412.1489,414.1,6354794.0,61.917808749455496,412.15929724142075,411.5099497588448,0.437091436782282,0.19101915505475342,0.2460722817275286,19.753667624252795,13.80143216714541,16.07792771289393,1.6252753693666682,412.15929724142075,415.06903724142074,409.24955724142075,229528581.0,0.09800043986396205,409.935073,411.383108,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,17,414.1,414.13,413.85,413.95,126956.0,60.89150892539867,412.3298403612854,411.605638003596,0.5251074308816328,0.2578368102201293,0.26727062066150353,19.49531200300089,13.620925050718533,16.19655365992288,1.5291842715547614,412.3298403612854,415.00758036128536,409.6521003612854,229401625.0,0.09206373496804038,409.98312300000003,411.50150799999994,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,18,413.9,414.1,413.73,414.07,76060.0,61.44212193940481,412.4955698506868,411.70227965051384,0.5976543501232072,0.3258003182007449,0.2718540319224623,19.139090730599804,13.96465174225515,16.156155460045703,1.446385395015136,412.4955698506868,414.9683098506868,410.02282985068683,229477685.0,0.05117629294667275,410.03842299999997,411.62370799999997,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-15,19,414.09,414.5,413.98,414.37,82560.0,62.850293256438434,412.6740870077643,411.8068961348074,0.6716138526615509,0.39496302509290615,0.2766508275686448,20.694111020389624,13.588850101870243,16.48252592264405,1.3802150096569106,412.6740870077643,415.0688270077643,410.2793470077643,229560245.0,0.19379694958321358,410.09428249999996,411.75510800000006,0.0,-0.042518536526072605,DOWN,DOWN
2023-02-16,4,414.25,414.81,414.04,414.12,29211.0,60.85573236630384,412.81179300702485,411.89760609030515,0.7019625927965762,0.4563629386336402,0.24559965416293605,21.49920370767645,13.029691808934905,17.05725733917533,1.3366282232528441,412.81179300702485,415.20953300702485,410.41405300702485,229531034.0,0.2744552636302377,410.15443250000004,411.878708,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,5,414.0,414.27,413.87,413.91,28239.0,59.15743667584539,412.916384149213,411.9765234985285,0.700988385292078,0.5052880279653278,0.19570035732675017,21.015427788472042,13.692833831689487,17.34584989997824,1.2697262073062108,412.916384149213,415.310124149213,410.522644149213,229502795.0,0.2923128946232491,410.21273249999996,411.992908,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,6,413.85,414.03,413.67,413.97,31790.0,59.50515548931382,413.0167285159546,412.0546990476058,0.6970229704633084,0.543635016464924,0.15338795399838445,20.566871146280473,14.586358440295848,17.322053319270793,1.2047457639271928,413.0167285159546,415.39246851595453,410.64098851595463,229534585.0,0.29311262596943877,410.275982,412.110108,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,7,413.92,414.05,413.0,413.05,162376.0,52.170770407103795,413.01989722872077,412.0937304575036,0.6125825688685609,0.5574245269456514,0.05515804192290952,19.27464945406485,17.679062313294004,16.39317803851145,1.1936924950752514,413.01989722872077,415.45263722872073,410.5871572287208,229372209.0,0.29153536135272345,410.338082,412.206708,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,8,413.3487,414.79,409.17,409.77,1653003.0,35.41231122123888,412.7103832069378,412.00260377289567,0.277792139483779,0.5014980494532769,-0.2237059099694979,14.15006257505975,31.097722409401303,17.89760998973111,1.5098573168555909,412.7103832069378,415.5471232069378,409.87364320693786,227719206.0,0.26292793223560007,410.380282,412.23230800000005,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,9,409.76,409.79,408.26,408.86,8965221.0,32.31123379431385,412.3436800443723,411.87936440925273,-0.0602663694585317,0.3891451656709152,-0.4494115351294469,13.126835084277738,33.14991008790977,19.709788870303214,1.5112960799373365,412.3436800443723,415.2834200443723,409.40394004437235,218753985.0,0.20286537818397649,410.418632,412.22550800000005,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,10,408.83,411.67,408.4,411.34,12123284.0,46.151055728864776,412.24809146871786,411.85821286379183,-0.1266054705448596,0.28599503842776025,-0.41260050897261985,19.45734103761563,28.419756924092166,19.63906328046906,1.636917788513244,412.24809146871786,415.46383146871784,409.0323514687179,230877269.0,0.28967391437182266,410.466832,412.285908,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,11,411.36,412.05,410.77,411.42,7123841.0,46.530842848908485,412.16922561455425,411.84102804560393,-0.17075598597665476,0.19464483354687728,-0.36540081952353204,20.037777357492853,26.807283532278937,19.26847611336248,1.6114236607623003,412.16922561455425,415.40996561455427,408.92848561455423,238001110.0,0.2700860598822019,410.516732,412.308308,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,12,411.415,412.89,410.85,412.14,6804523.0,49.9520290133299,412.16644222269196,411.85275243597243,-0.1459650110473376,0.1265228646280343,-0.2724878756753719,21.913624844416887,24.428405382318267,18.27976819909362,1.6420362564221334,412.16644222269196,415.36518222269194,408.96770222269197,244805633.0,0.27177773020073215,410.579932,412.32230799999996,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,13,412.17,412.6625,411.305,412.15,5369127.0,49.99988062799887,412.16487629672133,411.8644092031892,-0.12408074281449899,0.07640214313952765,-0.20048288595402664,20.60338068979964,22.96779922582665,17.36168227870111,1.621712238106268,412.16487629672133,415.3103662967213,409.01938629672134,250174760.0,0.323133882052112,410.646932,412.327508,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,14,412.14,412.91,411.84,412.18,4861469.0,50.1538547153846,412.16631664941457,411.8767853128681,-0.10312776066263041,0.040496162379096035,-0.14362392304172644,20.725462263974396,21.858406948234208,16.311597971769853,1.5823042210986813,412.16631664941457,415.19880664941456,409.1338266494146,255036229.0,0.30866074237861507,410.711732,412.32770600000003,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,15,412.19,412.32,408.14,408.33,22311048.0,35.18089540547365,411.8009531589941,411.7376956927556,-0.39265886854184373,-0.046134843805091925,-0.3465240247367518,17.225155588530605,33.11628036139831,17.4012473661769,1.7678539195916332,411.8009531589941,415.0334431589941,408.5684631589941,232725181.0,0.04303469269986643,410.753632,412.239306,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,16,408.34,409.0,407.85,407.96,4640328.0,34.12645937565044,411.4351480962328,411.5895507636279,-0.6445404047030934,-0.16581595598469223,-0.47872444871840114,16.40430169918183,32.73986380186651,18.532592870403864,1.7237214967636578,411.4351480962328,414.6330080962328,408.2372880962328,228084853.0,0.010638535747558886,410.78443200000004,412.163906,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,17,407.95,408.04,407.93,407.95,76843.0,34.096714726958126,411.1032292299249,411.44682328270136,-0.8353360195906134,-0.29971996870587647,-0.535616050884737,16.324168348986852,32.579932887434374,19.58312798147176,1.6084556755662547,411.1032292299249,414.1310892299249,408.07536922992495,228008010.0,-0.048552430025365155,410.81798249999997,412.066506,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,18,407.94,407.94,407.0,407.22,189938.0,31.91018928428791,410.733397874694,411.2810655069092,-1.0335338828832619,-0.44648275154135353,-0.5870511313419083,15.614744103690214,35.41841779591943,20.956154561400595,1.5614231273115213,410.733397874694,413.733257874694,407.733537874694,227818072.0,0.005356598077843627,410.83948250000003,411.95270600000003,0.0,-0.04003208400175,DOWN,DOWN
2023-02-16,19,407.16,407.46,407.07,407.3,86885.0,32.42163727291009,410.4064076009136,411.12494529095204,-1.17065717882042,-0.5913176369971669,-0.5793395418232532,15.320389751869943,34.75074336311501,22.231107814191652,1.477750046789269,410.4064076009136,413.2882676009136,407.5245476009136,227904957.0,-0.13610730553389805,410.86073250000004,411.841506,0.0,-0.04003208400175,DOWN,DOWN
2023-02-17,4,405.84,406.49,405.37,405.96,48717.0,28.55290133739912,409.9829402103504,410.9223984167971,-1.371643724881494,-0.7473828545740324,-0.6242608703074617,13.921747254779449,39.619589659843214,24.071476245304385,1.5100536148757504,409.9829402103504,412.8456902103504,407.1201902103504,227856240.0,-0.21889555657681833,410.87223250000005,411.703506,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,5,406.07,406.07,405.37,405.37,35980.0,27.02387933612829,409.5436125712694,410.7046573024129,-1.5605460760702954,-0.910015498873285,-0.6505305771970104,13.442411839888186,38.255459705472525,25.78038978848049,1.4521926423846245,409.5436125712694,412.4483625712694,406.63886257126944,227820260.0,-0.2191582203377008,410.8779825,411.55810600000007,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,6,405.37,405.73,405.05,405.53,192432.0,28.147597595397414,409.1613637549581,410.5017295650634,-1.6779989600379963,-1.0636121911062273,-0.614386768931769,12.975052992448319,38.56153052217733,27.485162894324198,1.3970360250714378,409.1613637549581,412.09711375495806,406.2256137549581,228012692.0,-0.21861001950405756,410.8831825,411.402706,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,7,405.54,406.26,405.43,406.1,410428.0,32.155619639296845,408.8698053021049,410.3291127193746,-1.7054278695848666,-1.1919753268019553,-0.5134525427829113,15.198720235626379,36.87624375107895,28.495332283211027,1.3565334518520482,408.8698053021049,411.8365553021049,405.9030553021049,228423120.0,-0.21484946163903915,410.8814325,411.252906,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,8,406.0,408.3431,404.94,406.19,860169.0,32.79308284075782,408.6145857495235,410.1667945735168,-1.7003031933656416,-1.2936409001146927,-0.40666229325094894,22.641774499167397,30.91116450958169,27.562917416598896,1.5027167767197587,408.6145857495235,411.84464574952347,405.3845257495235,229283289.0,-0.21519951960616648,410.88263250000006,411.104706,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,9,406.16,406.81,404.18,404.74,10853796.0,28.196395097228432,408.24557758290223,409.9539791000456,-1.7925809747509334,-1.393428915041941,-0.39915205970899237,19.95524111980227,30.672216318675293,27.106159470724982,1.5832370069540613,408.24557758290223,411.6986375829022,404.79251758290224,218429493.0,-0.25989246574742425,410.8762325,410.917106,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,10,404.75,407.23,404.68,404.94,11860160.0,29.66095090810424,407.9307606702449,409.7573524686713,-1.8284956926482323,-1.4804422705631992,-0.3480534220850331,19.571105130446966,27.291018089820057,26.346696154315385,1.6522915064573436,407.9307606702449,411.6028206702449,404.25870067024493,230289653.0,-0.32466722636371353,410.8731825,410.7639060000001,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,11,404.935,405.52,404.12,404.8,10666090.0,29.21179140581546,407.63259298736443,409.56294648950774,-1.8469645378082191,-1.5537467240122032,-0.29321781379601597,18.37356146064617,28.06867273602797,25.9559060685789,1.6342706845675317,407.63259298736443,411.33965298736445,403.9255329873644,219623563.0,-0.29486533805090565,410.8717325,410.5943,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,12,404.79,405.9808,404.05,404.4699,6318080.0,28.130134559517387,407.33138413142495,409.36321917619375,-1.8667191653516966,-1.616341212280102,-0.2503779530715946,18.831111582294056,25.73029477557575,25.20779977704886,1.6554513499555636,407.33138413142495,410.66952413142496,403.99324413142494,213305483.0,-0.30272500984182876,410.869732,410.47309800000005,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,13,404.47,405.46,404.25,405.16,6953942.0,33.66051014503968,407.1245856427178,409.19838705163716,-1.8058725725114186,-1.6542474843263655,-0.15162508818505316,17.828701754994732,24.360630524496873,24.513129649199534,1.6236333963873077,407.1245856427178,410.4307256427178,403.81844564271785,220259425.0,-0.2595132454760506,410.871532,410.385198,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,14,405.17,407.25,405.1,407.089,9250946.0,46.13725189835516,407.12119653388754,409.11566599078867,-1.5837406542176495,-1.6401461183046222,0.05640546408697267,23.877068912544487,22.10862775911964,23.036879892726862,1.66123101093107,407.12119653388754,410.31533653388755,403.92705653388754,229510371.0,-0.2829842363534387,410.88072700000004,410.30637800000005,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,15,407.11,407.51,406.3787,407.24,15372877.0,46.97790219018003,407.1325111497078,409.04211046173816,-1.379611764908077,-1.5880392476253133,0.20842748271723632,23.83253533746707,21.008123646180547,21.841300887931755,1.6233787958645656,407.1325111497078,410.31178114970777,403.9532411497078,244883248.0,-0.1954313635306526,410.88812699999994,410.202178,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,16,407.24,408.04,406.95,407.07,13956929.0,46.10546154166562,407.1265577068785,408.96477279657194,-1.2175209055924938,-1.5139355792187497,0.29641467362625584,25.050099931297055,19.976361330642867,21.08609000759131,1.5852803104456703,407.1265577068785,410.2108277068785,404.0422877068785,230926319.0,-0.2862259500440005,410.89812700000004,410.080378,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,17,407.11,407.26,407.0,407.1716,1126792.0,46.742046274094115,407.13084744908053,408.89445229474563,-1.0685469171760928,-1.4248578468102184,0.3563109296341256,24.738003660404384,19.727478176707468,20.38482276156089,1.490617431128122,407.13084744908053,410.1053674490805,404.15632744908055,232053111.0,-0.30428802586247017,410.90298500000006,409.97040999999996,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,18,407.08,407.26,406.94,407.2,73472.0,46.93074274863978,407.13743340631095,408.82800318514774,-0.9373867049732212,-1.327363618442819,0.38997691346959784,24.336127811101115,19.71159876792997,19.678685790750954,1.4070019003332557,407.13743340631095,410.03695340631094,404.23791340631095,232126583.0,-0.3011573108802029,410.918335,409.87041000000005,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-17,19,407.25,407.6,407.21,407.38,34110.0,48.18383607388772,407.1605349866623,408.77121874651453,-0.809584411025412,-1.2238077769593378,0.41422336593392584,25.63437385482364,19.289757823845246,19.281848056771477,1.335073193166597,407.1605349866623,409.6820549866623,404.6390149866623,232160693.0,-0.15526231538070864,410.93236,409.77361,0.0,-0.04002745321716148,DOWN,DOWN
2023-02-21,4,403.67,405.49,403.36,405.0,109113.0,36.05968224290361,406.9547697498373,408.6233278152787,-0.8900859253280942,-1.1570634066330892,0.266977481304995,20.81352726736201,33.672985320750776,19.590371523395977,1.5268536793689815,406.9547697498373,409.76328974983727,404.1462497498373,232051580.0,-0.12013485438603146,410.93671,409.63441000000006,0.0,-0.011511249073646847,DOWN,DOWN
2023-02-21,5,405.07,405.07,404.0,404.0,31470.0,32.373723690349664,406.6733631069956,408.44202084213055,-1.022785562740978,-1.130207837854667,0.10742227511368885,19.74892714190955,31.950631202857256,19.876857599547296,1.494221273699768,406.6733631069956,409.5778831069956,403.76884310699563,232020110.0,-0.11999939247178686,410.93306000000007,409.4830100000001,0.0,-0.011511249073646847,DOWN,DOWN
2023-02-21,6,403.98,404.66,403.73,404.62,51835.0,36.694356438310564,406.47780471585315,408.2921376718509,-1.0656381497425969,-1.117293900232253,0.051655750489656205,18.84661254473863,31.817292785847318,20.285755061761954,1.453919754149785,406.47780471585315,409.38032471585313,403.5752847158532,232071945.0,-0.11850626363781881,410.91056,409.34841,0.0,-0.011511249073646847,DOWN,DOWN
2023-02-21,7,404.64,404.7,403.78,404.18,368103.0,34.98602493381874,406.2589661714862,408.1308773709941,-1.122167804518881,-1.1182686810895786,-0.0038991234293024313,18.173643844331767,30.34047662341252,20.628126241269793,1.415782628853373,406.2589661714862,409.21448617148616,403.3034461714862,231703842.0,-0.1188481426460717,410.87751,409.20381000000003,0.0,-0.011511249073646847,DOWN,DOWN
