date,hour_et,calls_sold_d-7,puts_sold_d-7,calls_premium_d-7,puts_premium_d-7,calls_sold_d-6,puts_sold_d-6,calls_premium_d-6,puts_premium_d-6,calls_sold_d-5,puts_sold_d-5,calls_premium_d-5,puts_premium_d-5,calls_sold_d-4,puts_sold_d-4,calls_premium_d-4,puts_premium_d-4,calls_sold_d-3,puts_sold_d-3,calls_premium_d-3,puts_premium_d-3,calls_sold_d-2,puts_sold_d-2,calls_premium_d-2,puts_premium_d-2,calls_sold_d-1,puts_sold_d-1,calls_premium_d-1,puts_premium_d-1,calls_sold_d0,puts_sold_d0,calls_premium_d0,puts_premium_d0,calls_sold_d1,puts_sold_d1,calls_premium_d1,puts_premium_d1,calls_sold_d2,puts_sold_d2,calls_premium_d2,puts_premium_d2,calls_sold_d3,puts_sold_d3,calls_premium_d3,puts_premium_d3,calls_sold_d4,puts_sold_d4,calls_premium_d4,puts_premium_d4,calls_sold_d5,puts_sold_d5,calls_premium_d5,puts_premium_d5,calls_sold_d6,puts_sold_d6,calls_premium_d6,puts_premium_d6,calls_sold_d7,puts_sold_d7,calls_premium_d7,puts_premium_d7,spy_prev_close,close,day_of_week,calls_sold_total,puts_sold_total,pc_ratio,imbalance,calls_premium_total,puts_premium_total,dealer_sold_premium_imbalance,ret_next_hour,y_syn,y
2024-06-24,13,193.0,3348.0,120963.0,6285.29,33.0,9920.0,17252.0,28049.25,292.0,25582.0,123783.98999999999,127203.64,996.0,19102.0,328661.55,169693.14,2174.0,24964.0,529024.49,430078.92,8730.0,42441.0,1323729.08,1401748.17,75726.0,82707.0,6383373.3100000005,5168224.57,81576.0,48722.0,3440580.48,5040958.69,48049.0,9088.0,915842.9,1484463.48,34199.0,1024.0,210485.56,267969.8,10484.0,284.0,29254.11,98564.37,5624.0,136.0,8516.01,64897.95999999999,6273.0,131.0,7298.09,76961.79999999999,2382.0,804.0,2391.9599999999996,529143.0,50.0,1.0,50.0,685.0,544.51,543.975,0,276781.0,268254.0,0.9691922494681022,8527.0,13441206.530000003,14894927.080000004,0.05130271370145298,0.00045957994393124594,FLAT,FLAT
2024-06-24,14,197.0,825.0,123851.0,965.88,260.0,6458.0,122931.08000000002,10576.51,732.0,19984.0,286621.27,65754.31,912.0,21089.0,276108.3,118805.44,2253.0,24693.0,462239.31,235896.62,49967.0,41952.0,5651469.39,1140873.64,78774.0,56260.0,4093995.33,3393639.73,66626.0,16924.0,1183307.55,1815932.3900000001,32031.0,2459.0,179045.17,517055.93,11514.0,1140.0,26755.64,359288.17,6376.0,271.0,7022.93,114176.01,6573.0,129.0,6888.37,64689.89,319.0,36.0,394.25,22576.0,113.0,0.0,113.0,0.0,7.0,4.0,7.0,3400.0,544.51,544.225,0,256654.0,192224.0,0.7489616370687815,64430.0,12420749.59,7863630.519999999,-0.2246614905304975,-0.002894023611557798,DOWN,DOWN
2024-06-24,15,14.0,518.0,8798.0,518.0,115.0,3896.0,58196.04,3899.2400000000002,813.0,4200.0,354450.64,4353.06,481.0,9063.0,149574.84,9694.39,1064.0,16904.0,194700.36,32162.38,13418.0,56822.0,677823.91,581167.5,64827.0,51726.0,2506743.55,1898724.0699999998,66815.0,25782.0,814383.33,2464974.26,31568.0,2676.0,107993.61,524268.17,10930.0,813.0,11662.72,228272.11,1939.0,239.0,1939.0,93387.19,662.0,47.0,662.0,22819.03,149.0,201.0,149.0,119654.0,32.0,1.0,32.0,685.0,43.0,0.0,43.0,0.0,544.51,542.65,0,192870.0,172888.0,0.8963965365277317,19982.0,4887152.0,5984578.4,0.10094312125325508,0.0008292637980282773,UP,UP
2024-06-25,9,28.0,1722.0,21005.97,3814.14,127.0,16231.0,83169.84000000001,56323.06,24.0,37925.0,13351.02,222101.87,173.0,7648.0,81864.02,74784.48,388.0,17431.0,144467.65,295921.47,641.0,20381.0,178347.97,593033.96,3121.0,33175.0,621482.44,1624684.63,16337.0,59591.0,2201574.04,4902042.27,67567.0,25258.0,5459059.69,3255762.7600000002,39787.0,3262.0,1719134.35,626533.76,23990.0,1072.0,501589.83,283058.92,20947.0,662.0,199047.93,238882.53,7533.0,163.0,32927.43,73039.13,2820.0,12.0,6694.78,6471.02,4050.0,34.0,6645.2300000000005,21628.000000000004,542.74,543.1,1,187533.0,224567.0,1.197479910201418,-37034.0,11270362.19,12278081.999999998,0.04279347721952225,0.0010403240655495116,UP,UP
2024-06-25,10,1.0,726.0,810.0,1258.46,115.0,2824.0,81043.0,6145.82,45.0,26975.0,26324.04,92321.58,203.0,40007.0,100091.97,234664.99,1080.0,31012.0,419817.37,305204.79,1657.0,22467.0,499672.59,422938.45,3253.0,48776.0,695690.14,1606615.66,31177.0,83334.0,4344168.03,4975517.7700000005,110265.0,46028.0,9088261.23,4577947.12,72480.0,8342.0,3058327.63,1292220.52,42532.0,1574.0,774736.16,367289.11,58793.0,320.0,466613.71,104902.90000000001,56752.0,87.0,246928.46,36303.0,2856.0,183.0,6813.04,95470.0,4311.0,82.0,5548.49,50452.0,542.74,543.665,1,385520.0,312737.0,0.8112082382241875,72783.0,19814845.86,14169252.17,-0.1661245705275478,0.001259967075313029,UP,UP
2024-06-25,11,1.0,199.0,802.0,215.95,6.0,1158.0,4222.0,1261.04,86.0,1700.0,52463.009999999995,3444.6099999999997,64.0,5411.0,33249.0,17541.69,535.0,37490.0,215487.98,214539.37,666.0,15091.0,209120.71,156016.82,1792.0,28362.0,398339.77,583401.45,16914.0,52862.0,2382771.02,2101281.45,78099.0,45682.0,6388019.55,3338323.58,67041.0,10206.0,2681874.1,1293163.49,26509.0,844.0,448602.42,176892.11,56205.0,425.0,372826.52,121388.82,48624.0,396.0,173674.00999999998,154646.2,1110.0,162.0,1764.98,80068.93999999999,1289.0,94.0,1630.54,53697.0,542.74,544.35,1,298941.0,200082.0,0.669302638314352,98859.0,13364847.609999998,8295882.520000001,-0.23401635399996384,-0.002571507302287177,DOWN,DOWN
2024-06-25,12,23.0,518.0,17896.0,552.75,2.0,583.0,1345.0,1111.0900000000001,33.0,15864.0,16796.0,26604.52,77.0,38477.0,32823.0,171917.51,467.0,50531.0,152789.25,306738.09,1099.0,30184.0,258803.66999999998,387147.10000000003,8190.0,57595.0,1134391.78,1835980.87,44597.0,91091.0,3497163.91,5252129.79,87811.0,51549.0,3888411.7600000002,5030449.08,48929.0,6105.0,967644.02,952058.53,23553.0,1256.0,166542.24,323984.59,14629.0,544.0,61481.97,180116.12,3633.0,125.0,4903.41,61227.979999999996,2254.0,13.0,2637.19,6614.0,436.0,247.0,436.0,171259.69,542.74,542.9502,1,235733.0,344682.0,1.4621711851948511,-108949.0,10204065.200000001,14707891.709999999,0.18078975193602392,0.0018966748699973239,UP,UP
2024-06-25,13,0.0,873.0,0.0,1139.06,27.0,1373.0,17395.0,1570.88,42.0,4167.0,24314.96,7107.6900000000005,51.0,16015.0,23840.0,66140.89,503.0,17177.0,168070.12,77338.7,2443.0,14496.0,528108.24,155915.55,9000.0,35968.0,1287846.05,802482.55,64468.0,53348.0,5270911.4,2527984.84,76133.0,26218.0,2959369.4,1976617.08,50517.0,3961.0,654291.7,581942.24,38398.0,1107.0,159391.16,279043.3,2189.0,250.0,3023.34,89133.95999999999,1112.0,16.0,1118.16,7744.0,69.0,55.0,69.0,29681.000000000004,38.0,3.0,45.04,2102.0,542.74,543.98,1,244990.0,175027.0,0.7144250785758014,69963.0,11097793.569999998,6605943.74,-0.2537232535337334,0.0008180447810580085,UP,UP
2024-06-25,14,24.0,66.0,19789.0,66.0,2.0,1393.0,1488.0,1585.6100000000001,62.0,3404.0,40107.0,3552.33,26.0,3107.0,13785.04,3212.19,188.0,10394.0,77027.19,17928.41,955.0,10668.0,315293.03,29885.38,1108.0,26679.0,253008.53,150290.88999999998,10219.0,46027.0,1463726.58,664910.24,62086.0,73706.0,4347951.87,2758664.06,76095.0,21260.0,1890397.8,1852731.56,54988.0,2662.0,341413.99,435099.75,12765.0,411.0,28245.0,107790.72,1089.0,152.0,1090.0,54132.3,198.0,23.0,198.0,11110.029999999999,30.0,68.0,30.0,37713.0,542.74,544.425,1,219835.0,200020.0,0.9098642163444862,19815.0,8793551.030000001,6128672.47,-0.17858454941382046,0.0006520641043302889,UP,UP
2024-06-25,15,0.0,83.0,0.0,83.0,17.0,20.0,13421.04,20.0,17.0,1956.0,11553.0,1967.74,311.0,1717.0,176655.46,1851.51,742.0,10337.0,338588.22000000003,12700.779999999999,491.0,10172.0,179617.69,13525.490000000002,1342.0,13106.0,361014.51999999996,25122.41,17529.0,28012.0,2947896.16,99448.72,44820.0,53574.0,3490795.44,763666.44,79296.0,29482.0,1636714.81,1589373.23,43334.0,3518.0,165923.34,473111.99,12036.0,665.0,15167.929999999997,158977.0,908.0,92.0,947.77,31131.920000000002,453.0,14.0,533.85,6230.0,379.0,12.0,439.57,6407.0,542.74,544.78,1,201675.0,152760.0,0.7574563034597375,48915.0,9339268.799999999,3183617.2299999995,-0.49155215141724873,-0.0012206762362787958,DOWN,DOWN
2024-06-26,9,126.0,9804.0,74896.0,42984.34,458.0,15924.0,226194.1,102607.67,517.0,16691.0,202996.64,214440.43,563.0,13332.0,170409.69999999998,332842.9,1677.0,28578.0,371550.47000000003,1232486.36,25672.0,37690.0,3855679.31,2684782.3,87160.0,24640.0,8242090.96,2684815.84,64945.0,8922.0,3464584.9299999997,1494526.7,34238.0,553.0,887458.84,136126.15,18422.0,366.0,222891.91999999998,122187.94,47691.0,58.0,256805.63,24813.06,15845.0,50.0,46800.62999999999,25857.0,3931.0,104.0,7374.55,69622.92,1261.0,0.0,1261.94,0.0,150.0,0.0,150.0,0.0,544.83,544.115,2,302656.0,156712.0,0.5177891731883135,145944.0,18031145.62,9168093.61,-0.3258566144094199,0.00017459544397788537,FLAT,FLAT
2024-06-26,10,125.0,6901.0,81062.0,23912.32,151.0,30691.0,80119.0,163165.28,713.0,53378.0,303994.17,456201.17000000004,570.0,23295.0,196515.31,366035.37,2770.0,35666.0,704579.48,958963.87,12478.0,48939.0,2113953.93,2378345.7600000002,85160.0,60069.0,8998051.73,4927793.41,105965.0,31062.0,6218154.47,3980444.11,47849.0,1724.0,1326634.6,351877.28,39452.0,724.0,439550.54,201747.55,52032.0,155.0,296605.51999999996,56599.01,23848.0,348.0,71235.99,171626.25,6897.0,13.0,10140.98,7613.0,2881.0,0.0,2898.24,0.0,120.0,0.0,120.0,0.0,544.83,544.21,2,381011.0,292965.0,0.7689148082344895,88046.0,20843615.959999997,14044324.379999999,-0.19488945216419745,0.002039653810110089,UP,UP
2024-06-26,11,14.0,11499.0,8477.0,45354.33,148.0,25630.0,75446.04,115573.08,671.0,70220.0,283950.45999999996,584214.07,909.0,17354.0,279407.55,246499.49,2847.0,34370.0,590445.72,968280.15,21596.0,70814.0,3204000.7399999998,3554036.18,81000.0,66902.0,7509559.9,5398651.18,91350.0,32483.0,4973981.58,3895250.91,57288.0,4516.0,1498213.04,672478.36,75219.0,706.0,599722.51,190888.95,37004.0,387.0,156915.50999999998,136240.8,7423.0,18.0,13662.789999999999,9814.01,2759.0,40.0,2927.0299999999997,25917.98,1339.0,0.0,1339.0,0.0,12.0,1.0,12.0,685.0,544.83,545.32,2,379579.0,334940.0,0.8823986574602852,44639.0,19198060.870000005,15843884.49,-0.09571889761088048,-0.0010269199735935927,DOWN,DOWN
2024-06-26,12,4.0,577.0,2809.0,906.85,63.0,1620.0,38876.0,3345.74,124.0,4702.0,63766.009999999995,14893.99,155.0,38082.0,61925.92,214548.93,2198.0,22281.0,604412.98,223734.41999999998,2874.0,22930.0,640550.64,469011.10000000003,18397.0,55146.0,2390088.89,2356416.34,59659.0,52834.0,4138399.02,4149157.67,55053.0,9687.0,1770904.19,1285789.0,24475.0,1587.0,315287.64,343245.84,38081.0,501.0,197530.45,157050.91999999998,5251.0,0.0,10765.16,0.0,2770.0,8.0,3089.83,4252.01,1047.0,0.0,1047.0,0.0,7.0,1.0,7.0,735.0,544.83,544.76,2,210158.0,209956.0,0.9990388184128178,202.0,10239459.73,9223087.809999999,-0.052221936409458845,0.00019274542917985534,FLAT,FLAT
2024-06-26,13,0.0,643.0,0.0,651.0,65.0,1089.0,35696.0,1584.58,47.0,4074.0,20886.04,12989.62,216.0,30070.0,78310.09,162469.43,320.0,12416.0,83344.93000000001,144046.22,3254.0,24411.0,564350.95,533056.07,27617.0,49050.0,2730809.59,2338968.63,62680.0,22823.0,2924479.64,2091469.46,69129.0,1844.0,1036002.9500000001,293243.43,32890.0,115.0,208538.78000000003,28960.0,3745.0,113.0,8679.99,41617.02,1329.0,3.0,1866.95,1300.0,1043.0,2.0,1140.17,1107.0,82.0,0.0,82.0,0.0,6.0,0.0,7.0,0.0,544.83,544.865,2,202423.0,146653.0,0.7244878299416346,55770.0,7694195.080000001,5651462.459999999,-0.15306346756443512,-0.0005873014416415982,DOWN,DOWN
2024-06-26,14,0.0,1235.0,0.0,1317.91,128.0,970.0,73587.0,1097.02,426.0,3630.0,186808.98,7408.06,165.0,18326.0,62288.06,54073.49,331.0,39480.0,94163.39,215353.58,5703.0,17841.0,1082252.06,209768.09,21934.0,39018.0,2181603.86,1159697.48,46447.0,28149.0,1979773.11,2053269.12,35011.0,3098.0,500352.46,421647.26,65744.0,427.0,340208.74,96094.63,3665.0,102.0,7193.570000000001,34261.95,2737.0,5.0,2910.98,2179.0,242.0,4.0,242.0,2041.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,705.0,544.83,544.545,2,182537.0,152286.0,0.8342746949942518,30251.0,6511388.210000001,4258913.59,-0.209137558243706,0.0017904856347960608,UP,UP
2024-06-26,15,71.0,1563.0,50117.03999999999,1751.33,218.0,12586.0,122547.93,12845.4,136.0,9895.0,63532.27,11873.34,510.0,15029.0,187966.99,29144.67,816.0,41842.0,226074.68,176651.08,5699.0,36923.0,939910.76,279941.55,37350.0,64081.0,3468774.5500000003,1285383.69,84546.0,29456.0,3077543.38,1728940.03,72082.0,13709.0,969931.85,967167.19,30179.0,858.0,150362.31,159198.4,15521.0,660.0,23469.0,226408.94,5308.0,83.0,5314.52,36291.05,581.0,38.0,585.0,16505.11,25.0,0.0,25.0,0.0,87.0,0.0,87.0,0.0,544.83,545.52,2,253129.0,226723.0,0.8956816484879422,26406.0,9286242.280000001,4932101.78,-0.30623400880057855,0.001081536882240854,UP,UP
2024-06-27,9,47.0,5196.0,31209.0,21349.769999999997,378.0,32290.0,232663.38999999998,185669.34,131.0,10179.0,67132.2,89746.79000000001,259.0,13326.0,101853.94,193751.17,1034.0,25439.0,329038.65,605217.07,9361.0,37191.0,2167982.74,1463378.02,21060.0,66817.0,3315172.3,4337864.609999999,65256.0,76797.0,6698534.33,7402772.4,72764.0,19954.0,4540879.39,2860603.31,46851.0,1611.0,1488911.02,337119.47,23504.0,795.0,356010.25,226697.15,38504.0,201.0,256439.62,84538.18000000001,24683.0,80.0,89805.02,40566.2,3351.0,20.0,4401.36,11720.0,904.0,1.0,904.0,763.0,545.51,546.11,3,308087.0,289897.0,0.9409582358231897,18190.0,19680937.21,17861756.479999997,-0.04845631869203139,-0.00021973595063266434,FLAT,FLAT
2024-06-27,10,18.0,9074.0,13021.0,25304.789999999997,59.0,7796.0,36527.94,32295.21,64.0,40390.0,34126.01,246244.91,359.0,41677.0,155189.22,366815.77,752.0,28304.0,269770.67,436924.49,8937.0,38820.0,2301203.58,1032101.03,12558.0,68038.0,2137075.7,3215670.65,56840.0,93077.0,6124553.99,7445464.63,86675.0,30426.0,5247032.14,3808462.98,45976.0,7598.0,1288488.02,1474385.6300000001,24678.0,611.0,268962.44,175629.08,35206.0,718.0,192454.89,261738.99,15390.0,100.0,44436.06,46471.06,844.0,420.0,1243.19,236000.0,1820.0,1.0,1820.0,719.0,545.51,545.99,3,290176.0,367050.0,1.2649219783846186,-76874.0,18115904.85,18804228.219999995,0.018643577711242934,-0.0014011245627209012,DOWN,DOWN
2024-06-27,11,11.0,14489.0,7139.0,43008.369999999995,246.0,25761.0,123363.84999999998,136083.1,298.0,36235.0,131374.0,253174.47999999998,590.0,28078.0,189698.37999999998,329673.0,1940.0,27521.0,472241.41,714776.96,10612.0,45547.0,1683509.09,2055841.17,55145.0,74796.0,5309066.61,5801568.27,70501.0,39147.0,3887433.15,4680720.52,61510.0,4754.0,1615772.03,904148.32,24295.0,885.0,283144.65,238163.06,9865.0,169.0,49494.35,60147.0,7081.0,54.0,15558.85,26753.0,4070.0,16.0,4247.110000000001,8886.0,1766.0,1.0,1921.0,720.0,687.0,0.0,687.0,0.0,545.51,545.225,3,248617.0,297453.0,1.1964306543792402,-48836.0,13774650.479999999,15253663.25,0.05095069537130673,0.0007978357558804982,UP,UP
2024-06-27,12,3.0,725.0,1930.0,930.53,422.0,3314.0,236529.13999999998,8197.44,356.0,3856.0,163839.98,14942.24,89.0,16051.0,33853.9,118149.77,803.0,10571.0,222796.25,134069.54,6383.0,18488.0,1250631.1300000001,452527.9,33795.0,40680.0,3840595.07,1888481.19,70675.0,22251.0,4402501.05,1880479.15,45473.0,2201.0,1230724.15,322393.39,17496.0,787.0,177980.61,193952.09,19396.0,267.0,78709.53,90626.0,2847.0,23.0,5034.3,9465.0,452.0,5.0,483.03999999999996,2590.0,89.0,10.0,89.0,6259.0,1.0,10.0,1.0,7092.0,545.51,545.66,3,198280.0,119239.0,0.6013667540871426,79041.0,11645698.149999999,5130155.239999999,-0.3883881647346473,0.00021991716453469986,FLAT,FLAT
2024-06-27,13,37.0,663.0,26970.0,782.64,152.0,1695.0,91327.01000000001,2153.86,102.0,1924.0,52838.92,3462.73,94.0,2958.0,39512.89,9198.050000000001,342.0,19183.0,105373.06,111862.24,2989.0,40215.0,658689.01,367594.45,14658.0,30046.0,1910174.45,816187.5599999999,45954.0,38683.0,3045579.11,2337383.64,38206.0,7686.0,1003832.87,892970.97,41363.0,396.0,367913.96,78187.24,25274.0,142.0,87784.08,42672.0,5085.0,9.0,7390.39,3747.0,957.0,9.0,1023.08,4465.0,70.0,30.0,70.0,17060.0,10.0,10.0,10.0,6860.000000000001,545.51,545.78,3,175293.0,143649.0,0.8194793859434234,31644.0,7398488.829999999,4694587.38,-0.2235908715901308,-0.0007145736377294618,DOWN,DOWN
2024-06-27,14,3.0,573.0,1890.0,754.7,217.0,4216.0,108550.87,7541.54,348.0,8646.0,139490.91,22355.62,1177.0,33124.0,354312.21,162383.05000000002,5840.0,27530.0,1234145.94,276852.12,14827.0,53975.0,1913171.23,1337875.08,94701.0,75918.0,5795957.39,4381017.66,87883.0,25370.0,2231628.11,2871912.98,47429.0,1838.0,406056.44,347531.7,18557.0,517.0,56928.96,147241.12,7628.0,180.0,10294.4,66652.42,5522.0,49.0,5939.62,25280.0,688.0,10.0,697.99,5876.99,11.0,0.0,11.0,0.0,6.0,0.0,6.0,0.0,545.51,545.39,3,284837.0,231946.0,0.8143113429792678,52891.0,12259081.07,9653274.979999999,-0.11891948469867453,0.0017602082913145357,UP,UP
2024-06-27,15,46.0,601.0,30755.0,601.0,183.0,1285.0,102515.98,1412.42,190.0,3379.0,86107.61,3740.33,321.0,11392.0,117515.99,13934.84,1030.0,14229.0,269021.57,27405.49,4415.0,25705.0,728520.12,121112.43,46635.0,45441.0,3601751.4299999997,747983.0,79262.0,25899.0,1797476.26,1622133.57,58048.0,1700.0,259116.09,240697.6,16593.0,867.0,22751.09,202168.93,12610.0,52.0,13152.380000000001,16983.95,371.0,40.0,371.0,17827.0,272.0,5.0,272.0,2659.0,20.0,2.0,20.0,1278.0,2.0,20.0,2.0,14400.0,545.51,546.35,3,219998.0,130617.0,0.5937190338112449,89381.0,7029348.519999999,3034337.5600000005,-0.3969729310157101,0.0031207101674749224,UP,UP
2024-06-28,9,77.0,2515.0,67796.0,6100.81,422.0,9130.0,314590.6,33483.479999999996,231.0,5194.0,157345.53,30451.98,295.0,10352.0,170141.34,96238.73000000001,352.0,18008.0,165235.73,279318.95,1387.0,20814.0,524326.0700000001,475802.35,4605.0,25491.0,1369828.06,1004277.58,10295.0,27901.0,2247969.42,1774070.19,39862.0,50851.0,6037174.25,4546861.71,69942.0,29225.0,7334751.6,3708262.71,36613.0,6370.0,2415523.41,1171404.5,51728.0,874.0,1788019.9,215799.7,19343.0,664.0,334591.36,219668.49999999997,23755.0,86.0,162000.1,37641.98,24144.0,29.0,90068.78,14667.0,546.37,548.055,4,283051.0,207504.0,0.733097568990277,75547.0,23179362.150000002,13614050.169999998,-0.2599734946247504,0.0010491647736085693,UP,UP
2024-06-28,10,114.0,3133.0,118699.00000000001,5556.2,178.0,6466.0,170619.1,14053.800000000001,2144.0,6480.0,1904593.65,20042.79,745.0,16339.0,547773.4,71528.48999999999,230.0,17211.0,147123.97,110271.19,1341.0,24964.0,745627.69,243341.22,2553.0,38710.0,1147928.25,592940.05,4099.0,105168.0,1424498.25,2498372.39,9322.0,78928.0,2495027.6399999997,3196434.39,55369.0,103009.0,11536411.239999998,6390459.14,63107.0,110432.0,8131562.89,10210752.049999999,117631.0,58755.0,10239330.11,7655546.08,67612.0,12208.0,3333533.07,2343266.62,50482.0,3595.0,1309772.17,1006135.75,38239.0,710.0,387507.16,272105.87,546.37,548.63,4,413166.0,586108.0,1.418577520898577,-172942.0,43640007.589999996,34630806.029999994,-0.11510295017168225,-0.0016586770683337886,DOWN,DOWN
2024-06-28,11,22.0,2259.0,19434.0,4409.92,87.0,5233.0,67692.0,13249.42,10.0,4231.0,6798.0,15882.07,930.0,30454.0,556848.0,181217.66,307.0,7803.0,154108.0,74640.45,734.0,24274.0,285358.05,390721.09,2009.0,38123.0,621728.57,1022190.91,4728.0,52900.0,1043591.87,2335418.31,25898.0,81856.0,3905552.65,6020414.93,68946.0,62662.0,6663192.17,7169309.85,54294.0,19939.0,3034377.42,3426014.25,55964.0,4733.0,1632355.43,1165974.88,20803.0,1084.0,290955.29,370839.64999999997,21091.0,446.0,135542.1,177516.51,6666.0,376.0,22072.31,193671.00999999998,546.37,547.72,4,262489.0,336373.0,1.2814746522700704,-73884.0,18439605.86,22561470.91,0.10053065369775412,-0.0025377930329365072,DOWN,DOWN
2024-06-28,12,86.0,5946.0,65932.0,18732.56,130.0,20801.0,86601.84,96182.52,148.0,15195.0,80895.91,86828.51,255.0,20711.0,112364.16,178163.57,84.0,22072.0,31065.96,384935.37,1517.0,36372.0,384144.43,1073921.66,11817.0,56646.0,2193897.75,2866037.49,40168.0,72636.0,4665287.69,5719278.7,79969.0,55869.0,6080752.17,6324600.27,58251.0,13388.0,2706307.65,2212170.4899999998,45280.0,3482.0,1121378.97,887564.38,53834.0,1126.0,652711.73,360833.02999999997,19224.0,346.0,115094.37,153567.87,14072.0,123.0,35767.82,67944.95,4210.0,5.0,6142.17,3253.0,546.37,546.33,4,329045.0,324718.0,0.9868498229725817,4327.0,18338344.620000005,20434014.369999997,0.05405061246184285,-0.0005491186645435317,FLAT,FLAT
2024-06-28,13,3.0,618.0,2289.0,946.09,106.0,2796.0,65155.04,6749.26,38.0,12570.0,20778.99,50019.36,128.0,15403.0,58461.05,95238.52,106.0,15084.0,36463.0,151338.2,1481.0,19893.0,369089.01,402134.84,5393.0,36019.0,916403.7200000001,1415954.3,42884.0,54406.0,4283893.5600000005,4006088.57,68002.0,19989.0,4115836.2,2310083.77,37103.0,3795.0,1045925.13,740296.71,24092.0,636.0,305198.71,172732.17,15126.0,230.0,95549.66,86664.94,10154.0,36.0,31154.829999999998,16880.0,1820.0,17.0,2157.4,9355.02,535.0,0.0,561.9,0.0,546.37,546.03,4,206971.0,181492.0,0.8768957969963092,25479.0,11348917.200000003,9464481.75,-0.09053953438969238,-0.0017032031207075587,DOWN,DOWN
2024-06-28,14,122.0,2484.0,85042.01,4732.249999999999,59.0,8217.0,33342.0,22440.86,48.0,16238.0,21373.989999999998,61970.670000000006,234.0,26031.0,81535.13,157655.38,975.0,17531.0,242001.44,209634.52,8021.0,39315.0,1208131.8399999999,1033208.23,27479.0,55179.0,2565033.7199999997,3060749.27,65799.0,41421.0,4124508.33,3595216.9899999998,62696.0,9295.0,1834365.81,1528404.7,43438.0,2776.0,505632.62,700189.5,20274.0,741.0,117759.99,247603.14,26979.0,1114.0,90061.56,477085.08999999997,5660.0,139.0,9818.02,75859.95999999999,5546.0,6.0,6005.2,3686.0,684.0,3.0,704.0,2316.0,546.37,545.1,4,268014.0,220490.0,0.822680904729519,47524.0,10925315.659999998,11180752.56,0.011555057980364394,-0.001852871032837991,DOWN,DOWN
2024-06-28,15,178.0,8124.0,99652.93,20201.68,857.0,14952.0,382967.24,36137.12,344.0,21016.0,122245.34,130465.27,1077.0,45218.0,269910.55,479937.30000000005,7346.0,70803.0,970961.49,1639160.05,51464.0,83626.0,4663856.42,3278873.12,77560.0,55010.0,3705351.01,4243380.75,69166.0,16436.0,1343482.3699999999,2489589.09,50156.0,5178.0,394374.73,1257111.4,35330.0,2826.0,124256.52,938134.97,26421.0,1380.0,43550.35,575786.95,18257.0,452.0,21827.98,241558.51,2698.0,97.0,2803.1600000000003,62514.99,1199.0,242.0,1255.8400000000001,172709.02,156.0,1.0,176.97,863.0000000000001,546.37,544.09,4,342209.0,325361.0,0.9507669289821402,16848.0,12146672.9,15566423.219999999,0.12339834947319035,0.0,FLAT,FLAT
